,dest_ip,dest_port,highest_layer,length,response_type,src_ip,timestamp
2253,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397369.475856
2254,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397369.490763
2255,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397369.490839
2256,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397369.506492
2257,162.212.156.148,53,DNS,189,0,10.0.2.15,1521397369.506549
2258,10.0.2.15,43917,DNS,256,1,162.212.156.148,1521397369.521277
2259,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397369.527565
2260,10.0.2.15,43917,DNS,193,1,162.212.156.148,1521397369.540933
2261,162.212.156.148,53,DNS,203,0,10.0.2.15,1521397369.541179
2262,10.0.2.15,43917,DNS,309,1,162.212.156.148,1521397369.556
2263,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397369.562656
2264,10.0.2.15,43917,DNS,248,1,162.212.156.148,1521397369.578732
2265,162.212.156.148,53,DNS,158,0,10.0.2.15,1521397369.580335
2266,10.0.2.15,43917,DNS,163,1,162.212.156.148,1521397369.619337
2267,162.212.156.148,53,DNS,203,0,10.0.2.15,1521397369.619502
2268,10.0.2.15,43917,DNS,208,1,162.212.156.148,1521397369.65562
2269,162.212.156.148,53,DNS,233,0,10.0.2.15,1521397369.655774
2270,10.0.2.15,43917,DNS,300,1,162.212.156.148,1521397369.670999
2271,162.212.156.148,53,DNS,158,0,10.0.2.15,1521397369.67115
2272,10.0.2.15,43917,DNS,225,1,162.212.156.148,1521397369.685159
2273,162.212.156.148,53,DNS,158,0,10.0.2.15,1521397369.685468
2274,10.0.2.15,43917,DNS,225,1,162.212.156.148,1521397369.702568
2275,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397369.709529
2276,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397370.711334
2277,10.0.2.15,43917,DNS,93,1,162.212.156.148,1521397370.76235
2278,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397371.763559
2279,10.0.2.15,43917,DNS,93,1,162.212.156.148,1521397371.786013
